Support Data Version,UUID,Date Reported,HPICSM InstallDate,HPICSM Version,HPIC   Version,XP Count,P9000 Count,EVA Count,P2000 Count,P4000 Count,MSA Count,Cluster Count,Hosts Count,Datastores Count,VMs Count,Disk Count,3PAR Count,HPICSM Build,vCenter Count,vCenter Versions,ESX Versions (unique),Installed Module,StoreOnce Count,Initial Populate Time,Average Refresh Time,Create DS Count,Create DS Avg Time,Create DS Max Time,Create VM Count,Create VM Avg Time,Create VM Max Time,Clone VM Count,Clone VM Avg Time,Clone VM Max Time,Expand DS Count,Expand DS Avg Time,Expand DS Max Time,Delete DS Count,Delete DS Avg Time,Delete DS Max Time,Delete Vol Count,Delete Vol Avg Time,Delete Vol Max Time,Delete VM Count,Delete VM Avg Time,Delete VM Max Time,Monitor Header Count,Monitor Header Time,Monitor Footer Count,Monitor Footer Time,Header Health Count,Header Tasks Count,Actions Create DS Count,Actions Create VM Count,Actions Clone VM Count,Header Product Version Count,Header Host Properties Count,Header Comm Status Count,Header SAP Count,Header VASA URL Count,Header Reload Page Count,Header Refresh Cache,Host Monitor GS Count,Host Monitor GS Time,Host Monitor NewsFeed Count,Host Monitor NewsFeed Time,Host Monitor Health Count,Host Monitor Health Time,Host Monitor Tasks Count,Host Monitor Tasks Time,VM Monitor GS Count,VM Monitor GS Time,VM Monitor NewsFeed Count,VM Monitor NewsFeed Time,VM Monitor Health Count,VM Monitor Health Time,VM Monitor Tasks Count,VM Monitor Tasks Time,DS Monitor GS Count,DS Monitor GS Time,DS Monitor NewsFeed Count,DS Monitor NewsFeed Time,DS Monitor Health Count,DS Monitor Health Time,DS Monitor Tasks Count,DS Monitor Tasks Time,Cluster Monitor GS Count,Cluster Monitor GS Time,Cluster Monitor NewsFeed Count,Cluster Monitor NewsFeed Time,Cluster Monitor Health Count,Cluster Monitor Health Time,Cluster Monitor Tasks Count,Cluster Monitor Tasks Time,Host Manage GS Count,Host Manage GS Time,Host Manage Overview Count,Host Manage Overview Time,Host Manage Host Count,Host Manage Host Time,Host Manage Networking Count,Host Manage Networking Time,Host Manage Infrastructure Count,Host Manage Infrastructure Time,Host Manage FullSummary Count,Host Manage FullSummary Time,Host Manage BriefSummary Count,Host Manage BriefSummary Time,Host Manage Storage Count,Host Manage Storage Time,Host Manage SwFw Count,Host Manage SwFw Time,Host Manage StorageSummary Count,Host Manage StorageSummary Time,Host Manage StorageSVols Count,Host Manage StorageSVols Time,Host Manage StorageVDisks Count,Host Manage StorageVDisks Time,Host Manage StorageHBAs Count,Host Manage StorageHBAs Time,Host Manage StoragePaths Count,Host Manage StoragePaths Time,Host Manage StorageReplications Count,Host Manage StorageReplications Time,Host Manage StorageVM2Volumes Count,Host Manage StorageVM2Volumes Time,VM Manage GS Count,VM Manage GS Time,VM Manage Overview Count,VM Manage Overview Time,VM Manage Storage Count,VM Manage Storage Time,VM Manage SwFw Count,VM Manage SwFw Time,VM Manage StorageSummary Count,VM Manage StorageSummary Time,VM Manage StorageSVols Count,VM Manage StorageSVols Time,VM Manage StorageVDisks Count,VM Manage StorageVDisks Time,VM Manage StorageHBAs Count,VM Manage StorageHBAs Time,VM Manage StoragePaths Count,VM Manage StoragePaths Time,VM Manage StorageReplications Count,VM Manage StorageReplications Time,VM Manage StorageVM2Volumes Count,VM Manage StorageVM2Volumes Time,DS Manage GS Count,DS Manage GS Time,DS Manage Overview Count,DS Manage Overview Time,DS Manage Storage Count,DS Manage Storage Time,DS Manage SwFw Count,DS Manage SwFw Time,DS Manage StorageSummary Count,DS Manage StorageSummary Time,DS Manage StorageSVols Count,DS Manage StorageSVols Time,DS Manage StorageVDisks Count,DS Manage StorageVDisks Time,DS Manage StorageHBAs Count,DS Manage StorageHBAs Time,DS Manage StoragePaths Count,DS Manage StoragePaths Time,DS Manage StorageReplications Count,DS Manage StorageReplications Time,DS Manage StorageVM2Volumes Count,DS Manage StorageVM2Volumes Time,Cluster Manage GS Count,Cluster Manage GS Time,Cluster Manage Overview Count,Cluster Manage Overview Time,Cluster Manage Cluster Count,Cluster Manage Cluster Time,Cluster Manage Storage Count,Cluster Manage Storage Time,Cluster Manage SwFw Count,Cluster Manage SwFw Time,Cluster Manage Infrastructure Count,Cluster Manage Infrastructure Time,Cluster Manage StorageSummary Count,Cluster Manage StorageSummary Time,Cluster Manage StorageSVols Count,Cluster Manage StorageSVols Time,Cluster Manage StorageVDisks Count,Cluster Manage StorageVDisks Time,Cluster Manage StorageHBAs Count,Cluster Manage StorageHBAs Time,Cluster Manage StoragePaths Count,Cluster Manage StoragePaths Time,Cluster Manage StorageReplications Count,Cluster Manage StorageReplications Time,Cluster Manage StorageVM2Volumes Count,Cluster Manage StorageVM2Volumes Time,Create DS SuccessCount,Create VM SuccessCount,Clone VM SuccessCount,Expand DS SuccessCount,Delete DS SuccessCount,Create Vol SuccessCount,Delete Vm SuccessCount,Create DS FailureCount,Create VM FailureCount,Clone VM FailureCount,Expand DS FailureCount,Delete DS FailureCount,Create Vol FailureCount,Delete Vm FailureCount,VASA Registration Count,DAM All StorageCount,DAM All StorageTime,DAM System SummaryCount,DAM System SummaryTime,DAM Storage SummaryCount,DAM Storage SummaryTime,DAM System OverviewCount,DAM System OverviewTime,DAM HealthCount,DAM HealthTime,DAM LaunchLinksCount,DAM LaunchLinksTime,Servers,iLos,OAs,VCMs
2,90EB75E7-3921-4260-4F46-44A890570481,8/16/2013 10:39,6/14/2012 5:59,3.0.0.0,3.0.0.0,0,0,2,0,0,0,2,10,,173,92,0,212,1,VirtualCenter 5.1,"VMware ESXi 5.1.0 build-838463, VMware ESXi 5.0.0 build-702118",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6C159FDC-2A68-3461-0285-978C515A7F40,8/16/2013 10:39,1/22/2013 11:22,3.1.1.0,3.1.1.0,0,0,0,0,0,0,1,3,,18,33,0,250,1,VirtualCenter 5.1,"VMware ESXi 5.1.0 build-799733, VMware ESXi 5.1.0 build-1117900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1BCC3F5F-FC41-4761-8181-63C0FA334D64,8/16/2013 10:39,5/23/2013 2:43,3.2.0.23,3.2.0.23,0,0,0,0,0,0,1,1,2,24,0,0,23,1,VirtualCenter 5.1,VMware ESXi 5.1.0 build-914609,"Server, Storage",0,962595,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,445,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,704,19,0,0,701,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1,,8/16/2013 10:39,9/22/2011 10:56,2.3.0.0,2.3.0.8,0,0,0,0,4,0,0,0,,0,0,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,8/16/2013 10:39,5/15/2013 1:16,3.2.0.23,3.2.0.23,,,,,,,0,0,0,0,,,23,1,,,"Server, Storage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,0,0
2,,8/16/2013 10:39,12/10/2012 12:52,3.1.0.0,3.1.0.0,0,0,0,0,0,0,0,0,,0,0,0,201,1,VirtualCenter 5.0,VMware ESXi 5.0.0 build-474610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,03B6E8C9-6E50-1E67-4EA6-C8C8171B6313,8/16/2013 10:39,8/22/2012 23:42,3.0.0.0,3.0.0.0,0,0,0,0,0,0,2,18,,379,569,0,299,1,VirtualCenter 5.1,VMware ESXi 5.1.0 build-914609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"B4EE26CB-F0AB-4E63-E351-048809E2DCA0, 65ADA90E-3B39-B46D-C4A4-B8E0A774F89A, D307E74A-5C13-2A60-F883-3A0A5B5722E5",8/16/2013 10:39,3/10/2013 0:29,3.1.2.0,3.1.2.0,0,0,3,0,1,0,11,63,,315,398,2,299,3,"VirtualCenter 5.1, VirtualCenter 5.1, VirtualCenter 5.1","VMware ESXi 5.1.0 build-799733, VMware ESXi 4.1.0 build-348481, VMware ESX 4.0.0 build-208167, VMware ESXi 5.0.0 build-623860",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,E8CFB9BF-E06C-AC63-FF59-8AFDFEC23E4D,8/16/2013 10:39,6/1/2012 6:13,3.0.0.0,3.0.0.0,0,0,1,0,0,0,1,4,,35,60,0,212,1,VirtualCenter 5.0,VMware ESXi 5.0.0 build-515841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,285C9301-6B95-0265-8845-4813BB08FA02,8/16/2013 10:39,7/5/2012 2:33,3.0.0.0,3.0.0.0,0,0,0,0,0,0,1,2,,17,31,0,212,1,VirtualCenter 5.0,VMware ESXi 5.0.0 build-623860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B06C7D28-06CB-2261-BA46-D8B1603771BA,8/16/2013 10:39,8/13/2013 15:57,3.2.2.15,3.2.2.15,0,0,1,0,0,0,1,2,4,16,9,0,15,1,VirtualCenter 5.1,VMware ESXi 5.1.0 build-1065491,"Server, Storage",0,78258,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,3,0,0,136,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
3,AD6DE933-7F3A-9864-6840-7EF37AF4A3F9,8/16/2013 10:39,8/13/2013 2:07,3.2.2.15,3.2.2.15,0,0,0,0,0,0,2,8,18,127,88,2,15,1,VirtualCenter 5.1,VMware ESXi 5.1.0 build-1065491,"Server, Storage",0,167308,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,2,17,3036,43,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,25208,1,25208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7041,6,0,0,7037,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,2
3,5FBF793A-90DD-6366-018A-F23EB2378E5D,8/16/2013 10:39,6/18/2013 12:20,3.2.1.12,3.2.1.12,0,0,0,0,0,0,4,13,43,83,112,0,12,1,VirtualCenter 5.1,"VMware ESXi 5.1.0 build-1117900, VMware ESXi 5.1.0 build-838463","Server, Storage",0,5510779,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,19,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0
2,E18F7769-9400-D061-8356-96FFA95A2677,8/16/2013 10:39,5/7/2013 4:44,3.1.2.0,3.1.2.0,0,0,0,0,0,0,2,9,,201,40,0,299,1,VirtualCenter 5.0,"VMware ESXi 5.0.0 build-821926, VMware ESXi 5.0.0 build-914586",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"5017F45F-850C-FB60-CA5D-E71F929677EC, 2A8CCEAF-21B4-2367-648C-15502A6A702D",8/16/2013 10:39,3/15/2013 5:17,3.1.2.0,3.1.2.0,0,0,0,2,0,0,6,28,,336,198,0,299,2,"VirtualCenter 5.1, VirtualCenter 5.1","VMware ESXi 5.1.0 build-1021289, VMware ESXi 5.1.0 build-1117900, VMware ESXi 4.1.0 build-874690, VMware ESXi 5.1.0 build-1157734, VMware ESXi 5.1.0 build-1065491, VMware ESXi 5.1.0 build-799733, VMware ESXi 5.1.0 build-838463",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,118AAD1D-1DE8-DE62-0DA2-F854943C9408,8/16/2013 10:39,2/9/2012 2:21,2.3.0.0,2.3.1.4,0,0,1,0,0,0,1,2,,215,43,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8E05F900-1CEA-BA65-935F-1B995D44624E,8/16/2013 10:39,8/1/2012 6:30,3.0.0.0,3.0.0.0,0,0,0,0,1,0,2,21,,98,149,0,212,1,VirtualCenter 5.1,"VMware ESXi 5.0.0 build-914586, VMware ESXi 5.0.0 build-623860, VMware ESXi 5.1.0 build-799733",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,DF34A2CB-E278-E162-E3A3-AC9F3900E43A,8/16/2013 10:39,10/11/2012 5:01,3.0.0.0,3.0.0.0,0,0,1,0,0,0,1,3,,61,33,0,212,1,VirtualCenter 5.1,VMware ESXi 5.1.0 Build-799733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6E565763-6C73-1269-6C52-714BB3D8AB07,8/16/2013 10:39,6/17/2013 13:23,3.2.1.12,3.2.1.12,0,0,0,0,1,0,1,2,3,13,6,0,12,1,VirtualCenter 5.1,VMware ESXi 5.1.0 build-1065491,"Server, Storage",0,359901,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,8,16,0,0,0,2338,0,0,1,43,1,23,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,125,0,0,0,0,0,0,0,0,0,0,2,2,0,0
2,F7DE8C2B-E097-A66C-31A5-70F02E0790F1,8/16/2013 10:39,10/18/2012 5:06,3.0.0.0,3.0.0.0,0,0,0,0,1,0,3,10,,165,220,0,212,1,VirtualCenter 5.1,"VMware ESXi 5.0.0 build-1024429, VMware ESXi 5.0.0 build-1117897, VMware ESXi 5.0.0 build-914586",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,8/16/2013 10:39,4/2/2012 6:26,2.3.0.0,2.3.1.4,0,0,0,0,0,0,0,0,,0,0,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B6611255-78F4-D46E-FA40-E3B0619AC18A,8/16/2013 10:40,8/13/2013 3:45,3.2.2.15,3.2.2.15,0,0,0,0,0,0,0,1,2,1,2,0,15,1,VirtualCenter 5.1,VMware ESXi 5.1.0 build-1065491,"Server, Storage",0,7355,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,321,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,108,11,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4901,6,4901,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,78C9BC2A-73B9-E364-124A-2E4D97718B49,8/16/2013 10:40,6/14/2013 3:47,3.2.0.23,3.2.0.23,,,,,,,1,1,2,5,,,23,1,VirtualCenter 5.1,VMware ESXi 5.1.0 build-1065491,Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,BAABC754-BC1B-BD66-AE51-87E38CBD54E2,8/16/2013 10:40,7/25/2013 1:53,3.2.1.12,3.2.1.12,,,,,,,2,8,17,136,,,12,1,VirtualCenter 5.0,"VMware ESXi 5.0.0 build-914586, VMware ESXi 5.0.0 build-1117897",Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,0
2,"852CE287-CDF1-C863-9681-90DA9166ED5B, E873499D-C4EA-CB66-FEA4-CDB7D3F84DA7",8/16/2013 10:40,5/8/2012 20:49,3.0.0.0,3.0.0.0,0,0,3,0,0,0,2,8,,40,40,0,212,2,"VirtualCenter 4.1, VirtualCenter 4.1","VMware ESXi 4.1.0 Build-721871, VMware ESXi 4.1.0 Build-1050704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1059CFF2-B6E9-2B6D-718C-D05AF77F55BB,8/16/2013 10:40,3/16/2013 3:36,3.1.2.0,3.1.2.0,0,0,0,0,0,0,1,2,,24,12,0,299,1,VirtualCenter 5.0,VMware ESXi 5.0.0 Build-914586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,09430489-F283-1566-DC4E-AD638BF970D7,8/16/2013 10:40,3/12/2013 8:38,3.1.2.0,3.1.2.0,0,0,0,0,0,0,4,14,,119,37,0,299,1,VirtualCenter 5.1,"VMware ESXi 5.1.0 build-1117900, VMware ESXi 5.1.0 build-1021289, VMware ESXi 4.1.0 build-260247, VMware ESXi 5.1.0 build-1065491, VMware ESXi 4.1.0 build-348481",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9013ED50-EA99-E069-5E86-6A9C2826BA61,8/16/2013 10:40,12/3/2012 12:31,3.1.1.0,3.1.1.0,0,0,0,0,3,0,2,7,,99,76,0,250,1,VirtualCenter 5.0,"VMware ESXi 5.0.0 build-1024429, VMware ESXi 5.0.0 build-1117897",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
